uid,浏览量,点赞量,观看作者数,观看作品数,观看作品平均时长,观看配乐数,完整观看数,去过的城市数,观看作品城市数
35389,39,0,39,39,11.538461538461538,36,20,1,34
35390,14,0,14,14,11.928571428571429,14,11,1,9
35391,22,0,22,22,11.227272727272727,22,15,1,20
35392,27,0,26,27,11.962962962962964,27,20,1,23
35393,41,0,36,41,12.0,40,24,1,31
35394,65,0,63,65,11.523076923076923,60,36,3,50
35395,7,0,7,7,9.428571428571429,6,2,2,7
35396,20,0,19,20,11.05,19,9,1,18
35397,11,0,11,11,11.818181818181818,11,5,1,11
35398,54,0,54,54,10.018518518518519,50,23,1,33
35399,1,0,1,1,39.0,1,0,1,1
35400,1,0,1,1,11.0,1,1,1,1
35401,66,0,65,66,11.424242424242424,62,23,1,53
35402,10,0,10,10,9.0,10,5,1,10
35404,22,1,22,22,10.5,22,13,1,21
35406,38,0,38,38,10.789473684210526,36,19,1,29
35407,29,0,29,29,10.241379310344827,28,13,3,29
35408,4,0,4,4,11.25,4,4,2,3
35409,41,0,41,41,11.195121951219512,40,17,1,37
35410,22,0,22,22,9.136363636363637,21,5,2,20
35411,36,7,36,36,10.527777777777779,35,24,1,31
35412,1,0,1,1,20.0,1,0,1,1
35413,29,0,29,29,11.275862068965518,28,20,1,26
35414,7,0,7,7,9.285714285714286,7,4,1,7
35415,5,0,5,5,18.0,5,3,2,5
35416,52,0,47,52,10.846153846153847,49,10,1,34
35417,1,0,1,1,13.0,1,0,1,1
35418,51,0,50,51,10.529411764705882,50,12,1,43
35419,53,0,50,53,11.679245283018869,50,26,1,36
35420,4,0,4,4,21.75,4,1,1,4
35421,58,0,52,58,10.879310344827585,55,36,1,36
35422,66,0,64,66,10.5,54,29,1,55
35423,2,0,2,2,9.5,2,0,1,2
35424,27,0,27,27,9.0,24,11,1,25
35425,5,0,5,5,14.0,5,1,1,5
35426,13,0,13,13,12.461538461538462,12,8,1,9
35427,62,0,60,62,10.161290322580646,53,23,1,48
35428,5,0,5,5,11.6,5,2,1,5
35429,25,0,25,25,11.0,25,9,1,20
35430,35,0,33,35,10.885714285714286,32,13,1,26
35431,28,0,27,28,10.428571428571429,27,22,1,22
35432,123,7,122,123,11.40650406504065,106,19,1,86
35433,20,0,20,20,10.25,19,14,1,17
35434,14,0,14,14,9.142857142857142,14,10,1,9
35435,18,0,18,18,10.11111111111111,18,6,1,16
35436,38,0,34,38,11.868421052631579,35,15,1,31
35437,10,0,10,10,9.3,10,0,1,10
35438,21,0,21,21,13.714285714285714,21,12,1,20
35439,46,0,46,46,11.065217391304348,39,12,3,43
35440,37,0,33,37,11.81081081081081,35,16,1,27
35442,5,0,5,5,15.4,5,3,1,5
35443,205,0,190,205,11.321951219512195,189,133,1,93
35444,59,1,59,59,12.322033898305085,57,32,1,40
35445,8,0,8,8,12.375,8,4,1,8
35446,4,0,4,4,15.75,4,2,1,4
35447,19,0,18,19,10.631578947368421,17,14,1,14
35448,79,0,77,79,10.126582278481013,69,37,1,55
35449,12,0,12,12,9.083333333333334,12,8,1,10
35450,5,0,5,5,15.4,5,1,1,5
35451,14,0,14,14,12.785714285714286,14,10,1,13
35452,3,0,3,3,8.0,3,2,1,3
35453,12,0,12,12,15.75,12,6,1,12
35454,12,0,12,12,12.166666666666666,12,4,1,12
35455,16,0,16,16,8.6875,16,9,1,13
35456,172,1,162,172,10.773255813953488,140,57,1,87
35457,59,0,56,59,9.694915254237289,52,29,1,40
35458,7,0,7,7,9.428571428571429,7,5,1,7
35459,53,0,53,53,12.641509433962264,49,33,1,42
35460,45,0,45,45,9.4,40,7,1,39
35462,28,0,27,28,11.142857142857142,25,7,1,17
35463,2,0,2,2,7.5,2,2,1,2
35464,19,0,18,19,13.105263157894736,19,10,1,18
35465,13,0,13,13,10.461538461538462,13,7,1,12
35466,1,0,1,1,10.0,1,1,1,1
35467,3,0,3,3,10.666666666666666,3,3,1,3
35468,4,0,4,4,22.25,4,1,1,4
35470,9,0,9,9,12.777777777777779,8,5,1,8
35471,137,0,123,137,11.583941605839415,124,58,1,69
35472,27,0,26,27,10.88888888888889,27,13,1,24
35473,10,0,10,10,11.7,10,1,3,9
35474,38,0,37,38,10.18421052631579,35,22,1,31
35475,38,0,38,38,9.578947368421053,37,19,1,33
35476,150,1,145,150,10.8,117,72,1,77
35477,10,0,10,10,12.5,10,8,1,9
35478,19,0,19,19,10.31578947368421,19,15,1,17
35479,49,5,47,49,11.795918367346939,48,33,1,39
35480,84,0,84,84,10.285714285714286,72,42,1,60
35481,22,0,22,22,11.772727272727273,22,6,1,20
35482,5,0,5,5,10.0,5,5,1,5
35483,1,0,1,1,7.0,1,1,1,1
35484,90,0,87,90,10.955555555555556,78,21,1,73
35485,25,0,25,25,13.68,25,5,4,23
35486,59,0,57,59,12.457627118644067,52,26,1,39
35487,33,0,33,33,10.606060606060606,32,17,1,30
35488,17,0,16,17,9.411764705882353,16,5,1,15
35489,331,167,316,331,10.574018126888218,276,72,1,162
35490,35,0,35,35,10.857142857142858,35,24,1,30
35491,6,0,6,6,12.5,6,5,1,6
35492,4,0,4,4,9.0,4,2,1,4
35493,24,0,24,24,11.5,18,12,1,17
35494,29,0,29,29,13.482758620689655,28,3,1,26
35495,74,0,67,74,11.864864864864865,65,31,2,47
35496,5,0,5,5,15.6,5,5,1,5
35497,43,0,43,43,12.604651162790697,37,27,1,38
35498,10,0,10,10,11.8,10,7,1,8
35499,26,0,25,26,11.615384615384615,24,15,1,24
35500,26,2,26,26,11.73076923076923,24,13,1,21
35501,4,0,4,4,8.5,4,3,1,4
35502,12,0,12,12,13.75,12,6,1,11
35503,63,1,62,63,10.952380952380953,55,34,1,47
35504,20,0,20,20,10.5,19,10,1,17
35505,32,0,32,32,13.59375,29,6,1,27
35506,12,0,11,12,9.0,9,1,1,1
35507,15,0,15,15,8.066666666666666,14,8,1,15
35508,6,0,6,6,9.166666666666666,6,3,1,6
35509,82,8,80,82,10.414634146341463,74,19,1,54
35510,5,0,5,5,15.8,5,2,1,5
35511,4,1,4,4,16.75,4,1,1,4
35512,13,0,13,13,11.076923076923077,13,9,1,13
35513,3,0,3,3,9.666666666666666,3,1,1,3
35514,19,0,19,19,12.052631578947368,19,6,1,19
35515,26,0,26,26,11.153846153846153,26,12,1,25
35516,11,0,11,11,10.545454545454545,11,9,1,11
35517,25,0,25,25,11.32,25,7,2,21
35518,5,0,5,5,12.4,5,5,2,5
35519,12,0,12,12,11.666666666666666,11,4,1,11
35520,69,0,69,69,10.985507246376812,63,37,1,52
35521,7,0,7,7,10.571428571428571,7,1,1,7
35522,19,0,18,19,11.631578947368421,17,13,1,12
35523,36,1,36,36,12.472222222222221,34,15,1,31
35524,23,0,23,23,11.173913043478262,22,7,1,20
35526,44,0,44,44,11.318181818181818,41,20,2,31
35527,64,0,63,64,11.03125,57,28,1,51
35528,52,0,52,52,11.692307692307692,47,19,1,46
35529,15,0,15,15,13.4,15,11,1,14
35530,8,0,8,8,9.5,8,3,1,7
35531,37,0,37,37,10.675675675675675,36,16,1,29
35532,4,0,4,4,9.25,4,3,1,4
35533,45,0,41,45,9.933333333333334,40,24,1,34
35534,13,0,13,13,13.692307692307692,12,9,1,11
35535,72,0,69,72,12.26388888888889,63,41,1,54
35536,18,0,18,18,10.11111111111111,18,12,1,17
35538,12,0,12,12,10.666666666666666,12,6,1,11
35539,5,0,5,5,9.0,5,0,1,5
35540,24,0,24,24,11.583333333333334,20,11,1,16
35541,131,0,121,131,11.312977099236642,118,44,1,89
35542,2,0,2,2,5.5,2,1,1,2
35543,10,0,10,10,14.0,9,5,2,9
35544,6,0,6,6,18.0,6,3,1,5
35545,17,0,17,17,12.647058823529411,17,8,1,16
35547,6,0,6,6,11.833333333333334,6,5,2,6
35548,3,0,3,3,11.666666666666666,3,2,1,3
35549,72,0,72,72,11.694444444444445,69,28,1,56
35550,7,0,7,7,14.0,7,0,1,6
35551,7,0,7,7,13.571428571428571,7,5,1,7
35552,21,0,19,21,11.047619047619047,21,9,1,18
35553,27,0,26,27,10.518518518518519,27,15,3,24
35554,8,0,8,8,12.75,7,5,1,6
35555,24,0,24,24,9.833333333333334,24,10,1,20
35556,26,0,25,26,11.846153846153847,23,18,1,23
35557,9,0,8,9,12.444444444444445,8,5,1,8
35558,16,0,16,16,10.875,16,6,1,13
35559,15,0,15,15,10.133333333333333,15,8,1,13
35560,58,0,58,58,10.931034482758621,53,32,2,52
35561,29,0,28,29,11.482758620689655,29,15,1,24
35562,1,0,1,1,6.0,1,0,1,1
35563,19,0,19,19,10.263157894736842,17,6,1,17
35565,139,0,132,139,11.215827338129497,126,23,1,70
35567,117,0,115,117,10.88034188034188,95,61,3,78
35568,60,0,60,60,10.6,52,20,1,44
35569,8,0,8,8,11.75,8,6,1,7
35570,17,0,17,17,11.705882352941176,16,12,1,17
35571,19,0,19,19,11.473684210526315,17,12,1,18
35572,1,0,1,1,11.0,1,0,1,1
35573,52,0,52,52,9.538461538461538,49,25,1,41
35574,4,0,4,4,8.5,4,0,1,4
35575,6,0,6,6,18.666666666666668,6,1,1,6
35576,1,0,1,1,21.0,1,0,1,1
35577,4,0,4,4,8.5,4,2,1,4
35578,3,0,3,3,7.666666666666667,3,1,1,3
35579,1,0,1,1,9.0,1,0,1,1
35580,197,0,182,197,10.16751269035533,172,37,1,96
35581,5,0,5,5,9.4,5,3,1,5
35582,6,0,6,6,14.0,6,5,1,6
35583,16,0,16,16,10.4375,16,0,1,15
35584,36,0,35,36,12.333333333333334,35,15,1,31
35585,4,0,4,4,7.75,4,2,1,4
35586,5,0,5,5,9.8,5,3,1,5
35587,26,0,26,26,11.192307692307692,26,10,1,23
35588,33,0,32,33,11.484848484848484,30,19,1,27
35589,38,0,38,38,10.052631578947368,34,14,1,30
35590,5,0,5,5,19.4,5,3,1,5
35591,13,0,13,13,8.538461538461538,11,4,1,13
35592,18,0,18,18,12.38888888888889,18,5,1,13
35593,43,0,42,43,10.44186046511628,42,19,2,36
35594,16,0,16,16,10.1875,15,14,1,15
35595,5,0,5,5,13.8,5,2,1,5
35596,9,0,9,9,10.0,8,4,1,8
35597,59,0,59,59,12.864406779661017,55,19,1,46
35598,45,3,43,45,11.0,40,24,3,37
35599,3,0,3,3,8.0,3,1,1,3
35600,6,0,6,6,15.833333333333334,6,4,1,6
35601,50,0,49,50,10.24,50,23,1,31
35602,1,0,1,1,10.0,1,0,1,1
35603,23,0,23,23,13.695652173913043,23,4,1,20
35604,60,0,60,60,11.9,54,30,1,48
35605,5,0,5,5,11.4,5,4,2,5
35606,95,0,92,95,12.16842105263158,76,29,1,62
35607,20,0,18,20,10.65,19,8,1,18
35608,31,0,31,31,13.258064516129032,31,17,2,28
35609,2,0,2,2,13.5,2,2,1,2
35610,11,0,11,11,8.545454545454545,11,5,1,11
35611,51,0,48,51,12.627450980392156,48,26,1,40
35612,53,0,53,53,10.641509433962264,52,28,1,45
35613,10,1,10,10,11.1,10,3,1,10
35614,36,7,33,36,9.722222222222221,32,24,4,31
35615,16,0,16,16,14.125,15,9,1,12
35616,8,0,8,8,10.125,8,1,1,5
35617,2,0,2,2,10.0,2,1,1,2
35618,5,0,5,5,14.6,4,5,1,4
35619,50,1,50,50,11.6,47,35,1,39
35620,1,0,1,1,7.0,1,0,1,1
35621,3,0,3,3,10.0,3,2,2,3
35622,34,0,33,34,11.970588235294118,32,10,1,27
35623,14,0,14,14,12.071428571428571,14,9,1,13
35624,46,0,45,46,9.76086956521739,46,39,1,38
35625,1,0,1,1,6.0,1,0,1,1
35626,5,0,5,5,17.6,5,4,1,5
35627,3,0,3,3,19.666666666666668,3,1,1,3
35628,72,0,70,72,10.527777777777779,65,43,1,46
35629,46,5,45,46,11.652173913043478,45,31,2,37
35630,9,0,8,9,9.11111111111111,9,5,1,8
35631,5,0,5,5,12.6,5,5,1,4
35632,21,0,21,21,11.238095238095237,21,9,1,19
35633,1,0,1,1,9.0,1,1,1,1
35634,31,0,31,31,10.64516129032258,31,17,2,28
35635,14,5,14,14,10.214285714285714,12,10,1,14
35636,24,0,24,24,11.083333333333334,22,6,1,22
35637,27,0,27,27,12.296296296296296,20,12,1,26
35638,11,0,11,11,12.727272727272727,11,6,1,11
35639,68,0,66,68,11.735294117647058,59,44,1,48
35640,50,0,50,50,11.82,46,31,1,44
35641,37,0,37,37,10.243243243243244,36,18,1,33
35642,42,0,41,42,9.738095238095237,33,28,1,27
35643,25,0,25,25,10.16,24,18,1,20
35644,26,0,20,26,12.384615384615385,26,8,1,15
35645,20,0,20,20,9.95,20,10,1,18
35646,55,0,53,55,11.854545454545455,54,23,1,41
35647,7,0,7,7,10.285714285714286,7,4,1,7
35648,5,0,5,5,9.0,5,2,1,5
35649,84,0,82,84,11.273809523809524,69,37,2,57
35650,29,0,27,29,12.344827586206897,29,19,1,26
35652,19,0,19,19,13.263157894736842,19,8,2,16
35653,44,0,44,44,11.068181818181818,43,34,1,40
35654,5,0,5,5,8.0,5,4,1,5
35655,1,0,1,1,10.0,1,0,1,1
35656,26,0,26,26,10.692307692307692,25,14,1,22
35657,43,0,41,43,9.883720930232558,40,5,1,32
35658,37,0,37,37,9.621621621621621,36,16,1,33
35659,3,0,3,3,9.333333333333334,3,0,1,3
35660,12,0,12,12,12.166666666666666,12,6,1,12
35661,1,0,1,1,21.0,1,0,1,1
35662,18,0,18,18,12.777777777777779,17,11,1,16
35663,7,0,7,7,13.571428571428571,7,5,1,6
35665,43,0,42,43,10.023255813953488,40,22,2,32
35666,7,0,7,7,8.285714285714286,7,6,1,7
35667,74,0,73,74,11.364864864864865,63,12,1,51
35668,1,0,1,1,10.0,1,1,1,1
35669,30,0,30,30,10.933333333333334,26,18,1,25
35670,159,0,158,159,11.40251572327044,127,35,1,91
35671,101,0,101,101,10.613861386138614,91,30,4,78
35672,20,0,20,20,11.0,20,8,4,18
35673,1,0,1,1,3.0,1,1,1,1
35674,11,3,11,11,9.454545454545455,11,4,1,8
35675,3,0,3,3,11.333333333333334,3,0,1,3
35676,29,0,27,29,10.620689655172415,29,28,1,22
35678,10,5,10,10,7.3,10,7,1,10
35679,1,0,1,1,26.0,1,1,1,1
35680,28,0,28,28,10.214285714285714,26,15,1,25
35681,50,0,50,50,11.58,45,30,1,33
35682,10,0,10,10,12.8,10,2,1,10
35683,207,0,204,207,10.632850241545894,158,25,1,118
35684,25,0,25,25,10.36,25,13,1,24
35685,88,0,86,88,10.818181818181818,74,21,1,58
35686,17,0,17,17,8.764705882352942,16,13,1,17
35687,9,0,8,9,12.222222222222221,9,0,1,7
35688,20,0,20,20,10.85,19,13,1,20
35689,27,0,27,27,11.925925925925926,25,13,1,24
35690,21,0,19,21,9.285714285714286,20,16,1,17
35691,5,0,5,5,8.4,5,1,1,5
35692,36,0,36,36,11.86111111111111,33,23,1,31
35693,11,0,11,11,12.0,11,2,1,7
35694,6,0,6,6,7.5,6,2,1,6
35695,27,0,27,27,12.222222222222221,23,14,1,24
35696,34,5,34,34,11.294117647058824,33,16,1,29
35697,2,0,2,2,9.0,2,2,1,2
35698,191,0,182,191,10.549738219895287,145,58,1,87
35699,4,0,4,4,9.25,4,3,1,4
35700,9,0,9,9,12.88888888888889,9,8,1,8
35701,3,0,3,3,11.0,3,1,1,3
35702,38,0,37,38,10.657894736842104,36,9,2,31
35703,5,0,5,5,8.2,5,1,1,4
35704,111,0,111,111,11.27927927927928,89,40,1,74
35705,43,0,43,43,13.86046511627907,39,9,1,35
35706,8,1,8,8,9.25,8,4,1,8
35707,38,0,38,38,12.736842105263158,32,17,1,33
35708,2,0,2,2,10.0,2,2,1,2
35709,50,0,47,50,9.94,43,19,1,37
35710,15,0,15,15,9.266666666666667,15,10,1,11
35711,5,0,5,5,12.4,5,3,3,4
35712,4,0,4,4,8.5,4,2,1,4
35713,2,0,2,2,9.5,2,1,1,2
35714,10,0,10,10,12.6,10,7,1,8
35715,64,0,62,64,11.546875,52,52,2,53
35716,141,0,130,141,11.390070921985815,124,37,1,88
35717,32,0,31,32,11.25,28,12,1,27
35718,13,0,13,13,10.692307692307692,13,8,1,10
35719,9,0,9,9,10.333333333333334,9,3,1,8
35720,3,0,3,3,13.666666666666666,3,1,1,3
35721,15,0,15,15,11.6,15,5,3,15
35722,3,0,3,3,12.333333333333334,3,3,1,3
35723,6,0,6,6,11.0,6,2,1,6
35724,4,0,4,4,9.0,3,3,1,3
35725,2,0,2,2,15.0,2,1,1,2
35726,56,0,56,56,10.285714285714286,50,26,1,33
35727,113,0,110,113,11.831858407079647,102,85,1,71
35728,10,1,10,10,13.2,10,5,1,10
35730,67,0,63,67,13.298507462686567,62,17,1,41
35731,13,0,13,13,14.384615384615385,13,7,1,12
35732,33,0,33,33,11.181818181818182,31,22,1,32
35733,4,0,4,4,9.75,4,2,1,4
35734,18,0,18,18,10.944444444444445,17,15,2,17
35735,4,1,4,4,12.25,4,2,1,4
35736,14,0,14,14,12.142857142857142,13,8,1,13
35737,37,0,36,37,10.567567567567568,33,8,1,32
35738,11,0,11,11,8.727272727272727,11,3,1,9
35740,8,0,7,8,12.75,7,6,1,7
35741,19,0,19,19,10.052631578947368,18,8,1,15
35742,1,0,1,1,15.0,1,1,1,1
35743,98,0,96,98,11.520408163265307,76,31,1,67
35744,58,1,58,58,12.120689655172415,44,10,1,46
35745,129,0,127,129,10.868217054263566,106,56,1,84
35746,12,0,12,12,11.166666666666666,12,2,1,12
35747,29,0,28,29,13.517241379310345,26,18,5,28
35748,3,0,3,3,13.0,3,3,1,3
35749,15,0,15,15,9.933333333333334,15,8,1,14
35750,43,22,43,43,9.534883720930232,37,31,1,30
35751,35,0,34,35,12.457142857142857,33,18,1,29
35752,111,0,108,111,11.117117117117116,88,49,1,76
35753,3,0,3,3,9.666666666666666,3,2,1,3
35754,53,0,53,53,11.075471698113208,50,23,2,45
35755,7,0,7,7,8.714285714285714,7,4,1,7
35756,65,0,65,65,10.907692307692308,53,13,3,51
35757,6,0,6,6,10.666666666666666,6,5,1,6
35758,54,0,53,54,10.944444444444445,53,12,1,46
35759,37,0,37,37,12.405405405405405,34,17,2,33
35760,19,0,19,19,11.157894736842104,17,10,2,18
35761,15,0,15,15,8.933333333333334,15,9,1,15
35762,3,0,3,3,9.333333333333334,3,1,1,3
35763,27,2,26,27,11.851851851851851,23,17,2,21
35764,51,0,51,51,11.705882352941176,47,21,1,36
35765,84,0,82,84,10.416666666666666,70,32,1,65
35766,2,0,2,2,9.5,2,1,1,2
35767,11,0,11,11,12.090909090909092,11,5,3,11
35768,16,2,16,16,14.25,16,10,1,9
35769,3,0,3,3,11.333333333333334,3,3,2,3
35770,6,0,6,6,14.666666666666666,6,3,1,5
35771,24,0,24,24,9.333333333333334,23,5,1,23
35772,14,0,14,14,9.5,13,11,1,12
35773,24,0,24,24,10.5,23,12,1,16
35774,18,2,18,18,14.333333333333334,18,11,1,16
35775,56,4,55,56,10.053571428571429,53,32,2,45
35776,9,0,9,9,10.222222222222221,8,1,1,8
35777,37,0,37,37,11.378378378378379,35,24,1,33
35778,12,0,12,12,10.333333333333334,12,11,1,10
35779,20,0,20,20,9.15,19,13,1,19
35780,33,1,33,33,13.484848484848484,33,3,1,25
35781,150,0,149,150,10.62,137,71,1,90
35782,13,0,13,13,9.0,13,1,1,13
35783,1,0,1,1,10.0,1,0,1,1
35784,4,0,4,4,12.25,4,1,1,2
35785,27,0,25,27,12.666666666666666,25,15,1,24
35786,294,0,283,294,10.639455782312925,219,44,1,119
35787,44,0,44,44,9.863636363636363,37,22,1,33
35788,98,0,97,98,11.83673469387755,75,36,1,78
35789,2,0,2,2,10.0,2,2,1,2
35790,146,2,118,146,10.554794520547945,116,45,2,65
35791,32,0,29,32,9.71875,31,10,1,27
35792,59,0,54,59,11.491525423728813,50,18,1,39
35793,169,0,163,169,10.928994082840237,137,116,1,88
35794,135,0,129,135,12.007407407407408,112,62,1,88
35795,7,0,7,7,8.0,7,2,1,7
35796,10,0,10,10,13.2,10,6,1,9
35797,61,0,59,61,10.524590163934427,56,25,1,27
35798,48,0,48,48,12.458333333333334,46,41,1,34
35799,3,0,3,3,9.666666666666666,3,3,1,3
35800,13,0,13,13,9.615384615384615,12,8,1,13
35801,20,0,20,20,10.85,19,9,1,18
35802,2,0,2,2,9.5,2,1,1,2
35803,52,0,51,52,11.01923076923077,49,21,1,32
35804,11,0,11,11,10.636363636363637,11,8,1,9
35805,1,0,1,1,9.0,1,0,1,1
35806,18,0,18,18,10.222222222222221,18,0,1,14
35807,5,0,5,5,11.2,5,2,1,5
35808,4,0,3,4,9.5,4,0,1,3
35809,13,0,13,13,10.0,13,3,2,13
35810,56,0,56,56,10.517857142857142,48,12,1,47
35811,22,0,21,22,10.681818181818182,20,11,1,13
35812,49,0,46,49,11.693877551020408,49,27,1,34
35813,46,0,45,46,9.5,40,31,3,40
35814,17,0,17,17,11.117647058823529,16,14,1,16
35815,54,0,53,54,10.092592592592593,53,14,1,22
35816,3,0,3,3,9.666666666666666,3,2,1,3
35817,7,0,7,7,8.428571428571429,7,2,1,7
35818,19,0,19,19,9.368421052631579,18,3,1,17
35819,49,0,48,49,11.326530612244898,47,25,1,43
35820,33,0,33,33,11.242424242424242,31,24,1,29
35821,9,0,9,9,11.666666666666666,8,3,1,9
35822,62,0,59,62,10.725806451612904,53,22,1,44
35823,6,0,6,6,11.5,6,4,1,5
35824,2,0,2,2,24.0,2,1,1,2
35825,32,0,32,32,10.1875,30,21,1,31
35826,57,0,55,57,13.473684210526315,55,30,1,47
35827,5,0,5,5,8.0,5,3,1,5
35828,5,0,5,5,12.4,5,4,1,1
35829,3,0,3,3,7.666666666666667,3,2,1,3
35830,35,0,35,35,10.714285714285714,33,18,1,33
35831,7,0,7,7,9.857142857142858,7,3,1,7
35832,2,0,2,2,8.0,2,2,1,2
35833,168,20,161,167,10.994047619047619,140,106,1,94
35834,7,0,7,7,10.285714285714286,7,6,1,6
35835,16,0,16,16,8.0625,16,7,1,16
35837,3,0,3,3,9.333333333333334,3,3,1,3
35838,1,0,1,1,7.0,1,0,1,1
35839,20,0,20,20,12.8,19,12,2,18
35840,4,0,4,4,12.25,4,1,1,4
35841,25,0,25,25,11.04,22,6,1,23
35842,8,0,8,8,9.25,8,3,1,8
35843,16,2,16,16,13.0,15,12,1,16
35844,4,0,4,4,15.0,4,0,1,4
35845,14,0,14,14,14.857142857142858,14,7,1,12
35846,14,0,14,14,10.357142857142858,14,8,1,11
35847,21,1,21,21,12.476190476190476,19,10,1,18
35848,46,0,46,46,12.195652173913043,41,22,1,38
35849,44,0,44,44,9.863636363636363,35,20,1,30
35850,15,0,15,15,10.066666666666666,12,4,1,15
35851,34,0,34,34,10.058823529411764,29,24,1,31
35852,99,0,96,99,11.767676767676768,88,35,1,77
35853,1,0,1,1,10.0,1,1,1,1
35854,6,0,6,6,11.333333333333334,6,5,1,6
35855,103,0,100,103,11.689320388349515,96,33,1,56
35856,48,0,48,48,12.291666666666666,43,17,1,37
35857,23,0,23,23,9.956521739130435,22,16,1,22
35858,21,0,21,21,8.523809523809524,21,7,1,19
35859,71,0,69,71,12.04225352112676,65,51,1,59
35860,79,0,78,79,11.974683544303797,68,44,1,65
35861,53,0,52,53,13.037735849056604,42,21,1,44
35862,20,0,20,20,11.1,20,13,1,20
35863,9,0,9,9,8.555555555555555,8,7,1,9
35864,1,0,1,1,9.0,1,0,1,1
35865,12,0,12,12,13.916666666666666,12,6,1,12
35866,17,0,15,17,10.294117647058824,17,4,1,10
35867,3,0,3,3,15.666666666666666,3,2,1,3
35868,14,0,14,14,11.785714285714286,14,9,1,14
35869,5,0,5,5,8.0,4,2,1,5
35870,3,0,3,3,12.666666666666666,3,3,1,3
35871,29,0,29,29,9.655172413793103,29,14,1,25
35872,20,0,20,20,15.6,20,9,1,19
35873,1,0,1,1,9.0,1,1,1,1
35874,3,0,3,3,5.666666666666667,3,1,2,3
35875,2,0,2,2,28.5,2,1,1,2
35876,79,0,77,79,10.417721518987342,71,40,5,58
35877,90,1,87,90,11.122222222222222,75,22,1,50
35878,3,0,3,3,16.666666666666668,3,1,1,3
35879,18,0,18,18,10.5,17,9,1,16
35880,7,0,7,7,12.857142857142858,6,3,2,7
35881,2,0,2,2,9.0,2,1,1,2
35882,42,0,42,42,10.619047619047619,41,32,1,28
35883,5,0,5,5,15.0,5,4,1,5
35884,51,0,47,51,10.0,45,25,1,40
35886,19,0,19,19,13.894736842105264,18,6,1,18
35887,57,0,54,57,10.789473684210526,48,23,2,48
35888,37,0,37,37,11.243243243243244,33,17,3,28
35889,15,0,15,15,12.266666666666667,15,6,1,14
35890,18,0,15,18,8.833333333333334,18,15,1,13
35891,2,0,2,2,7.0,2,0,1,2
35892,52,0,40,52,9.153846153846153,52,40,1,26
35893,8,0,8,8,11.25,8,4,1,8
35894,2,0,2,2,15.5,2,0,2,2
35895,10,0,10,10,9.9,10,7,1,10
35896,1,0,1,1,9.0,1,0,1,1
35897,66,0,66,66,11.257575757575758,56,34,2,46
35898,8,0,8,8,12.375,8,7,1,7
35899,29,0,29,29,10.862068965517242,28,6,2,22
35900,3,0,3,3,17.333333333333332,3,1,1,3
35901,3,0,3,3,9.0,3,3,1,3
35902,16,0,16,16,11.1875,15,6,1,14
35903,1,0,1,1,8.0,1,1,1,1
35905,70,1,69,70,11.142857142857142,58,42,1,58
35906,18,0,18,18,10.444444444444445,15,11,1,17
35907,7,0,7,7,15.428571428571429,7,5,1,7
35908,107,0,104,107,11.69158878504673,94,39,1,73
35909,8,0,8,8,13.5,8,1,1,8
35910,7,0,7,7,9.714285714285714,7,3,1,6
35911,5,0,5,5,13.4,5,2,1,5
35912,1,0,1,1,9.0,1,0,1,1
35913,13,0,13,13,13.538461538461538,13,3,1,13
35914,5,0,5,5,8.2,5,3,1,5
35915,7,0,7,7,8.428571428571429,7,5,1,4
35916,44,0,42,44,12.0,42,19,1,35
35917,4,0,4,4,13.75,3,2,1,4
35918,4,0,4,4,14.0,4,2,1,4
35919,1,0,1,1,2.0,1,0,1,1
35920,8,1,8,8,8.75,8,2,1,7
35921,24,0,23,24,13.833333333333334,23,11,1,23
35922,32,0,30,32,10.6875,30,14,1,21
35923,13,0,13,13,9.0,10,11,1,12
35924,1,0,1,1,10.0,1,1,1,1
35925,4,0,4,4,20.25,4,4,1,4
35926,5,0,5,5,8.8,5,1,1,5
35927,35,0,35,35,11.142857142857142,28,21,1,32
35928,4,0,4,4,11.5,4,4,1,4
35929,21,1,21,21,9.523809523809524,19,9,1,15
35930,47,0,47,47,10.638297872340425,39,26,1,33
35931,4,0,4,4,8.0,4,1,1,4
35932,37,0,33,37,11.18918918918919,35,13,1,25
35933,108,0,107,108,11.916666666666666,96,39,1,73
35934,8,2,7,8,14.5,7,7,1,7
35936,46,0,43,46,11.282608695652174,46,27,1,35
35937,1,0,1,1,6.0,1,1,1,1
35938,1,0,1,1,14.0,1,1,1,1
35939,79,0,79,79,12.39240506329114,70,31,1,62
35940,73,2,73,73,10.986301369863014,58,36,1,55
35941,7,0,7,7,9.285714285714286,7,5,1,6
35942,9,0,9,9,14.777777777777779,7,3,1,9
35943,36,0,36,36,11.583333333333334,35,17,1,28
35944,25,0,24,25,9.64,25,12,1,18
35945,25,0,25,25,17.24,24,8,1,23
35946,9,0,9,9,12.777777777777779,8,6,2,6
35947,30,0,30,30,12.4,28,7,2,26
35948,42,0,42,42,12.0,41,15,1,32
35949,29,0,28,29,11.827586206896552,28,11,1,23
35950,79,0,79,79,11.113924050632912,74,46,1,59
35951,31,0,30,31,9.709677419354838,27,9,1,28
35952,6,0,5,6,9.333333333333334,6,4,1,5
35953,42,0,41,42,10.761904761904763,39,10,1,34
35954,6,0,6,6,12.0,6,3,1,6
35955,2,0,2,2,7.0,2,1,1,2
